TimeStamp,Humidity,SquareFootage,Occupancy,RenewableEnergy,EnergyConsumption
2021-03-27 00:30:00,49.596394261875,1624.6809724375,8.875,19.48867120125,71.423609258125
2021-03-27 01:30:00,49.598552955833334,1632.83379425,8.833333333333334,19.549735201666667,71.43311503083333
2021-03-27 02:30:00,49.60071164979166,1640.9866160625,8.791666666666666,19.610799202083335,71.44262080354167
2021-03-27 03:30:00,49.60287034375,1649.1394378749999,8.75,19.6718632025,71.45212657625
2021-03-27 04:30:00,49.605029037708334,1657.2922596875,8.708333333333334,19.732927202916667,71.46163234895833
2021-03-27 05:30:00,49.60718773166666,1665.4450815,8.666666666666666,19.793991203333334,71.47113812166667
2021-03-27 06:30:00,49.609346425625,1673.5979033125,8.625,19.855055203750002,71.480643894375
2021-03-27 07:30:00,49.611505119583335,1681.750725125,8.583333333333334,19.916119204166666,71.49014966708333
2021-03-27 08:30:00,49.61366381354166,1689.9035469374999,8.541666666666666,19.977183204583334,71.49965543979167
2021-03-27 09:30:00,49.6158225075,1698.05636875,8.5,20.038247205,71.5091612125
2021-03-27 10:30:00,49.617981201458335,1706.2091905625,8.458333333333334,20.099311205416665,71.51866698520833
2021-03-27 11:30:00,49.62013989541666,1714.362012375,8.416666666666666,20.160375205833333,71.52817275791666
2021-03-27 12:30:00,49.622298589375,1722.5148341875,8.375,20.22143920625,71.537678530625
2021-03-27 13:30:00,49.624457283333335,1730.667656,8.333333333333334,20.282503206666668,71.54718430333334
2021-03-27 14:30:00,49.626615977291664,1738.8204778125,8.291666666666666,20.343567207083332,71.55669007604166
2021-03-27 15:30:00,49.62877467125,1746.973299625,8.25,20.4046312075,71.56619584875
2021-03-27 16:30:00,49.630933365208335,1755.1261214375,8.208333333333334,20.465695207916667,71.57570162145834
2021-03-27 17:30:00,49.633092059166664,1763.2789432499999,8.166666666666666,20.526759208333335,71.58520739416667
2021-03-27 18:30:00,49.635250753125,1771.4317650625,8.125,20.58782320875,71.594713166875
2021-03-27 19:30:00,49.637409447083336,1779.584586875,8.083333333333334,20.648887209166666,71.60421893958333
2021-03-27 20:30:00,49.639568141041664,1787.7374086875,8.041666666666666,20.709951209583334,71.61372471229167
2021-03-27 21:30:00,49.641726835,1795.8902305000001,8.0,20.77101521,71.623230485
2021-03-27 22:30:00,49.643885528958336,1804.0430523125,7.958333333333334,20.832079210416666,71.63273625770833
2021-03-27 23:30:00,49.646044222916665,1812.195874125,7.916666666666667,20.893143210833333,71.64224203041667
2021-03-28 00:30:00,49.648202916875,1820.3486959375,7.875,20.95420721125,71.651747803125
2021-03-28 01:30:00,49.650361610833336,1828.50151775,7.833333333333334,21.015271211666665,71.66125357583333
2021-03-28 02:30:00,49.652520304791665,1836.6543395625001,7.791666666666667,21.076335212083332,71.67075934854167
2021-03-28 03:30:00,49.65467899875,1844.807161375,7.75,21.1373992125,71.68026512125
2021-03-28 04:30:00,49.656837692708336,1852.9599831875,7.708333333333334,21.198463212916668,71.68977089395834
2021-03-28 05:30:00,49.658996386666665,1861.112805,7.666666666666667,21.25952721333333,71.69927666666666
2021-03-28 06:30:00,49.661155080625,1869.2656268125002,7.625,21.32059121375,71.708782439375
2021-03-28 07:30:00,49.66331377458334,1877.418448625,7.583333333333334,21.381655214166667,71.71828821208334
2021-03-28 08:30:00,49.665472468541665,1885.5712704375,7.541666666666667,21.442719214583335,71.72779398479167
2021-03-28 09:30:00,49.6676311625,1893.72409225,7.5,21.503783215,71.7372997575
2021-03-28 10:30:00,49.66978985645834,1901.8769140625,7.458333333333334,21.564847215416666,71.74680553020833
2021-03-28 11:30:00,49.671948550416666,1910.029735875,7.416666666666667,21.625911215833334,71.75631130291667
2021-03-28 12:30:00,49.674107244375,1918.1825576875,7.375,21.686975216249998,71.765817075625
2021-03-28 13:30:00,49.67626593833334,1926.3353795,7.333333333333334,21.748039216666665,71.77532284833333
2021-03-28 14:30:00,49.678424632291666,1934.4882013125,7.291666666666667,21.809103217083333,71.78482862104167
2021-03-28 15:30:00,49.68058332625,1942.6410231250002,7.25,21.8701672175,71.79433439375
2021-03-28 16:30:00,49.68274202020834,1950.7938449375001,7.208333333333334,21.931231217916665,71.80384016645833
2021-03-28 17:30:00,49.684900714166666,1958.94666675,7.166666666666667,21.992295218333332,71.81334593916667
2021-03-28 18:30:00,49.687059408125,1967.0994885625,7.125,22.05335921875,71.822851711875
2021-03-28 19:30:00,49.68921810208334,1975.252310375,7.083333333333334,22.114423219166667,71.83235748458334
2021-03-28 20:30:00,49.691376796041666,1983.4051321875002,7.041666666666667,22.17548721958333,71.84186325729166
2021-03-28 21:30:00,49.69353549,1991.557954,7.0,22.23655122,71.85136903
2021-03-28 22:30:00,45.931904398,1812.2536690000002,5.8,23.372604446,73.454669962
2021-03-28 23:30:00,42.170273306,1632.949384,4.6,24.508657672,75.057970894
2021-03-29 00:30:00,38.408642214,1453.645099,3.4000000000000004,25.644710898,76.661271826
2021-03-29 01:30:00,34.647011122,1274.3408140000001,2.2,26.780764124,78.264572758
2021-03-29 02:30:00,30.88538003,1095.036529,1.0,27.91681735,79.86787369
2021-03-29 03:30:00,30.87588480402985,1094.5466167761194,1.044776119402985,27.644844831850744,80.02643832537314
2021-03-29 04:30:00,30.866389578059703,1094.0567045522387,1.0895522388059702,27.372872313701492,80.18500296074626
2021-03-29 05:30:00,30.85689435208955,1093.5667923283581,1.1343283582089552,27.100899795552237,80.3435675961194
2021-03-29 06:30:00,30.847399126119402,1093.0768801044776,1.1791044776119404,26.828927277402983,80.50213223149254
2021-03-29 07:30:00,30.837903900149254,1092.586967880597,1.2238805970149254,26.55695475925373,80.66069686686566
2021-03-29 08:30:00,30.828408674179105,1092.0970556567163,1.2686567164179103,26.284982241104476,80.8192615022388
2021-03-29 09:30:00,30.818913448208956,1091.6071434328358,1.3134328358208955,26.01300972295522,80.97782613761194
2021-03-29 10:30:00,30.809418222238808,1091.1172312089552,1.3582089552238805,25.74103720480597,81.13639077298507
2021-03-29 11:30:00,30.799922996268656,1090.6273189850747,1.4029850746268657,25.469064686656715,81.2949554083582
2021-03-29 12:30:00,30.790427770298507,1090.137406761194,1.4477611940298507,25.19709216850746,81.45352004373134
2021-03-29 13:30:00,30.78093254432836,1089.6474945373134,1.4925373134328357,24.92511965035821,81.61208467910447
2021-03-29 14:30:00,30.77143731835821,1089.1575823134328,1.537313432835821,24.653147132208954,81.77064931447761
2021-03-29 15:30:00,30.76194209238806,1088.6676700895523,1.582089552238806,24.381174614059702,81.92921394985075
2021-03-29 16:30:00,30.75244686641791,1088.1777578656715,1.626865671641791,24.109202095910447,82.08777858522387
2021-03-29 17:30:00,30.74295164044776,1087.687845641791,1.671641791044776,23.837229577761192,82.24634322059701
2021-03-29 18:30:00,30.73345641447761,1087.1979334179105,1.716417910447761,23.565257059611938,82.40490785597015
2021-03-29 19:30:00,30.723961188507463,1086.70802119403,1.7611940298507462,23.293284541462686,82.56347249134328
2021-03-29 20:30:00,30.714465962537314,1086.2181089701492,1.8059701492537314,23.02131202331343,82.72203712671642
2021-03-29 21:30:00,30.704970736567166,1085.7281967462686,1.8507462686567164,22.74933950516418,82.88060176208955
2021-03-29 22:30:00,30.695475510597014,1085.238284522388,1.8955223880597014,22.477366987014925,83.03916639746268
2021-03-29 23:30:00,30.685980284626865,1084.7483722985075,1.9402985074626864,22.20539446886567,83.19773103283582
2021-03-30 00:30:00,30.676485058656716,1084.2584600746268,1.9850746268656716,21.933421950716415,83.35629566820896
2021-03-30 01:30:00,30.666989832686568,1083.7685478507462,2.0298507462686564,21.661449432567164,83.51486030358208
2021-03-30 02:30:00,30.65749460671642,1083.2786356268657,2.074626865671642,21.38947691441791,83.67342493895522
2021-03-30 03:30:00,30.64799938074627,1082.7887234029852,2.1194029850746268,21.117504396268657,83.83198957432836
2021-03-30 04:30:00,30.63850415477612,1082.2988111791044,2.164179104477612,20.845531878119402,83.99055420970149
2021-03-30 05:30:00,30.62900892880597,1081.8088989552239,2.208955223880597,20.573559359970147,84.14911884507463
2021-03-30 06:30:00,30.61951370283582,1081.3189867313433,2.253731343283582,20.301586841820892,84.30768348044776
2021-03-30 07:30:00,30.610018476865672,1080.8290745074628,2.298507462686567,20.02961432367164,84.46624811582089
2021-03-30 08:30:00,30.600523250895524,1080.339162283582,2.343283582089552,19.75764180552239,84.62481275119403
2021-03-30 09:30:00,30.59102802492537,1079.8492500597015,2.388059701492537,19.485669287373135,84.78337738656717
2021-03-30 10:30:00,30.581532798955223,1079.359337835821,2.432835820895522,19.21369676922388,84.94194202194029
2021-03-30 11:30:00,30.572037572985074,1078.8694256119404,2.477611940298507,18.941724251074625,85.10050665731343
2021-03-30 12:30:00,30.562542347014926,1078.3795133880596,2.5223880597014925,18.66975173292537,85.25907129268657
2021-03-30 13:30:00,30.553047121044777,1077.889601164179,2.5671641791044775,18.39777921477612,85.4176359280597
2021-03-30 14:30:00,30.54355189507463,1077.3996889402986,2.611940298507463,18.125806696626867,85.57620056343283
2021-03-30 15:30:00,30.534056669104476,1076.909776716418,2.656716417910448,17.853834178477612,85.73476519880597
2021-03-30 16:30:00,30.524561443134328,1076.4198644925373,2.701492537313433,17.581861660328357,85.8933298341791
2021-03-30 17:30:00,30.51506621716418,1075.9299522686567,2.746268656716418,17.309889142179102,86.05189446955224
2021-03-30 18:30:00,30.50557099119403,1075.4400400447762,2.791044776119403,17.03791662402985,86.21045910492538
2021-03-30 19:30:00,30.496075765223882,1074.9501278208957,2.835820895522388,16.765944105880596,86.36902374029852
2021-03-30 20:30:00,30.48658053925373,1074.460215597015,2.880597014925373,16.493971587731345,86.52758837567164
2021-03-30 21:30:00,30.47708531328358,1073.9703033731344,2.9253731343283578,16.22199906958209,86.68615301104478
2021-03-30 22:30:00,30.467590087313432,1073.4803911492538,2.970149253731343,15.950026551432835,86.84471764641792
2021-03-30 23:30:00,30.458094861343284,1072.9904789253733,3.014925373134328,15.678054033283582,87.00328228179104
2021-03-31 00:30:00,30.448599635373135,1072.5005667014925,3.059701492537313,15.406081515134328,87.16184691716418
2021-03-31 01:30:00,30.439104409402987,1072.010654477612,3.1044776119402986,15.134108996985074,87.32041155253732
2021-03-31 02:30:00,30.429609183432834,1071.5207422537314,3.1492537313432836,14.86213647883582,87.47897618791045
2021-03-31 03:30:00,30.420113957462686,1071.030830029851,3.1940298507462686,14.590163960686567,87.63754082328359
2021-03-31 04:30:00,30.410618731492537,1070.5409178059701,3.2388059701492535,14.318191442537312,87.79610545865673
2021-03-31 05:30:00,30.40112350552239,1070.0510055820896,3.2835820895522385,14.046218924388059,87.95467009402985
2021-03-31 06:30:00,30.39162827955224,1069.561093358209,3.328358208955224,13.774246406238806,88.11323472940299
2021-03-31 07:30:00,30.382133053582088,1069.0711811343285,3.373134328358209,13.502273888089551,88.27179936477613
2021-03-31 08:30:00,30.37263782761194,1068.5812689104478,3.417910447761194,13.230301369940298,88.43036400014925
2021-03-31 09:30:00,30.36314260164179,1068.0913566865672,3.462686567164179,12.958328851791045,88.5889286355224
2021-03-31 10:30:00,30.353647375671642,1067.6014444626867,3.507462686567164,12.68635633364179,88.74749327089553
2021-03-31 11:30:00,30.344152149701493,1067.1115322388061,3.5522388059701493,12.414383815492537,88.90605790626866
2021-03-31 12:30:00,30.334656923731345,1066.6216200149254,3.5970149253731343,12.142411297343283,89.0646225416418
2021-03-31 13:30:00,30.325161697761192,1066.1317077910448,3.6417910447761193,11.870438779194028,89.22318717701494
2021-03-31 14:30:00,30.315666471791044,1065.6417955671643,3.6865671641791042,11.598466261044777,89.38175181238806
2021-03-31 15:30:00,30.306171245820895,1065.1518833432838,3.731343283582089,11.326493742895522,89.5403164477612
2021-03-31 16:30:00,30.296676019850747,1064.661971119403,3.7761194029850746,11.054521224746267,89.69888108313434
2021-03-31 17:30:00,30.287180793880598,1064.1720588955225,3.8208955223880596,10.782548706597016,89.85744571850746
2021-03-31 18:30:00,30.27768556791045,1063.682146671642,3.8656716417910446,10.51057618844776,90.0160103538806
2021-03-31 19:30:00,30.268190341940297,1063.1922344477614,3.9104477611940296,10.238603670298506,90.17457498925374
2021-03-31 20:30:00,30.25869511597015,1062.7023222238806,3.9552238805970146,9.966631152149255,90.33313962462687
2021-03-31 21:30:00,30.24919989,1062.21241,4.0,9.694658634,90.49170426
2021-03-31 22:30:00,30.602489265686273,1068.7297500588236,4.019607843137255,9.60618903827451,90.32645730019608
2021-03-31 23:30:00,30.95577864137255,1075.247090117647,4.03921568627451,9.51771944254902,90.16121034039216
2021-04-01 00:30:00,31.309068017058824,1081.7644301764706,4.0588235294117645,9.429249846823529,89.99596338058824
2021-04-01 01:30:00,31.662357392745097,1088.2817702352943,4.078431372549019,9.340780251098039,89.83071642078431
2021-04-01 02:30:00,32.015646768431374,1094.7991102941178,4.098039215686274,9.252310655372549,89.6654694609804
2021-04-01 03:30:00,32.36893614411765,1101.3164503529413,4.117647058823529,9.163841059647059,89.50022250117648
2021-04-01 04:30:00,32.72222551980392,1107.8337904117648,4.137254901960785,9.075371463921568,89.33497554137256
2021-04-01 05:30:00,33.075514895490194,1114.3511304705883,4.1568627450980395,8.986901868196078,89.16972858156863
2021-04-01 06:30:00,33.42880427117647,1120.8684705294118,4.176470588235294,8.898432272470588,89.00448162176471
2021-04-01 07:30:00,33.78209364686275,1127.3858105882355,4.196078431372549,8.809962676745098,88.83923466196079
2021-04-01 08:30:00,34.13538302254902,1133.903150647059,4.215686274509804,8.721493081019608,88.67398770215686
2021-04-01 09:30:00,34.488672398235295,1140.4204907058825,4.235294117647059,8.633023485294117,88.50874074235294
2021-04-01 10:30:00,34.84196177392157,1146.937830764706,4.254901960784314,8.544553889568627,88.34349378254903
2021-04-01 11:30:00,35.19525114960784,1153.4551708235294,4.2745098039215685,8.456084293843137,88.17824682274511
2021-04-01 12:30:00,35.548540525294115,1159.972510882353,4.294117647058823,8.367614698117647,88.01299986294119
2021-04-01 13:30:00,35.90182990098039,1166.4898509411764,4.313725490196078,8.279145102392157,87.84775290313726
2021-04-01 14:30:00,36.25511927666667,1173.0071910000001,4.333333333333333,8.190675506666667,87.68250594333334
2021-04-01 15:30:00,36.60840865235294,1179.5245310588236,4.352941176470588,8.102205910941176,87.51725898352942
2021-04-01 16:30:00,36.961698028039216,1186.0418711176471,4.372549019607844,8.013736315215686,87.3520120237255
2021-04-01 17:30:00,37.31498740372549,1192.5592111764706,4.392156862745098,7.925266719490196,87.18676506392157
2021-04-01 18:30:00,37.66827677941176,1199.0765512352941,4.411764705882353,7.836797123764706,87.02151810411765
2021-04-01 19:30:00,38.02156615509804,1205.5938912941178,4.431372549019608,7.748327528039216,86.85627114431374
2021-04-01 20:30:00,38.374855530784316,1212.1112313529413,4.450980392156863,7.6598579323137255,86.69102418450981
2021-04-01 21:30:00,38.72814490647059,1218.6285714117648,4.470588235294118,7.571388336588235,86.52577722470589
2021-04-01 22:30:00,39.08143428215686,1225.1459114705883,4.490196078431373,7.482918740862745,86.36053026490197
2021-04-01 23:30:00,39.434723657843136,1231.6632515294118,4.509803921568627,7.394449145137255,86.19528330509804
2021-04-02 00:30:00,39.78801303352941,1238.1805915882353,4.529411764705882,7.305979549411765,86.03003634529412
2021-04-02 01:30:00,40.14130240921568,1244.6979316470588,4.549019607843137,7.217509953686275,85.8647893854902
2021-04-02 02:30:00,40.49459178490196,1251.2152717058825,4.568627450980392,7.129040357960784,85.69954242568627
2021-04-02 03:30:00,40.84788116058824,1257.732611764706,4.588235294117647,7.040570762235294,85.53429546588237
2021-04-02 04:30:00,41.20117053627451,1264.2499518235295,4.607843137254902,6.952101166509804,85.36904850607844
2021-04-02 05:30:00,41.554459911960784,1270.767291882353,4.627450980392156,6.863631570784314,85.20380154627452
2021-04-02 06:30:00,41.90774928764706,1277.2846319411765,4.647058823529412,6.775161975058824,85.0385545864706
2021-04-02 07:30:00,42.26103866333333,1283.801972,4.666666666666667,6.6866923793333335,84.87330762666667
2021-04-02 08:30:00,42.61432803901961,1290.3193120588235,4.686274509803922,6.598222783607843,84.70806066686275
2021-04-02 09:30:00,42.967617414705884,1296.8366521176472,4.705882352941177,6.509753187882353,84.54281370705883
2021-04-02 10:30:00,43.32090679039216,1303.3539921764707,4.7254901960784315,6.421283592156863,84.3775667472549
2021-04-02 11:30:00,43.67419616607843,1309.8713322352942,4.745098039215686,6.332813996431373,84.21231978745098
2021-04-02 12:30:00,44.027485541764705,1316.3886722941177,4.764705882352941,6.244344400705883,84.04707282764707
2021-04-02 13:30:00,44.38077491745098,1322.9060123529412,4.784313725490196,6.155874804980392,83.88182586784315
2021-04-02 14:30:00,44.73406429313725,1329.4233524117649,4.803921568627451,6.067405209254902,83.71657890803922
2021-04-02 15:30:00,45.087353668823525,1335.9406924705881,4.823529411764706,5.978935613529412,83.5513319482353
2021-04-02 16:30:00,45.440643044509805,1342.4580325294119,4.8431372549019605,5.890466017803922,83.38608498843138
2021-04-02 17:30:00,45.79393242019608,1348.9753725882354,4.862745098039216,5.801996422078432,83.22083802862745
2021-04-02 18:30:00,46.14722179588235,1355.4927126470589,4.882352941176471,5.7135268263529415,83.05559106882353
2021-04-02 19:30:00,46.500511171568625,1362.0100527058823,4.901960784313726,5.625057230627451,82.89034410901961
2021-04-02 20:30:00,46.853800547254906,1368.5273927647058,4.921568627450981,5.536587634901961,82.72509714921569
2021-04-02 21:30:00,47.20708992294118,1375.0447328235296,4.9411764705882355,5.448118039176471,82.55985018941178
2021-04-02 22:30:00,47.56037929862745,1381.562072882353,4.96078431372549,5.359648443450981,82.39460322960785
2021-04-02 23:30:00,47.913668674313726,1388.0794129411765,4.980392156862745,5.271178847725491,82.22935626980393
2021-04-03 00:30:00,48.26695805,1394.596753,5.0,5.182709252,82.06410931
2021-04-03 01:30:00,48.36483980045455,1377.4139682727273,4.863636363636363,5.0264009375,81.86736499636365
2021-04-03 02:30:00,48.46272155090909,1360.2311835454545,4.7272727272727275,4.870092623000001,81.67062068272728
2021-04-03 03:30:00,48.560603301363635,1343.0483988181818,4.590909090909091,4.7137843085,81.47387636909092
2021-04-03 04:30:00,48.65848505181818,1325.865614090909,4.454545454545455,4.557475994000001,81.27713205545456
2021-04-03 05:30:00,48.75636680227273,1308.6828293636363,4.318181818181818,4.4011676795,81.08038774181819
2021-04-03 06:30:00,48.85424855272727,1291.5000446363636,4.181818181818182,4.244859365,80.88364342818183
2021-04-03 07:30:00,48.95213030318182,1274.3172599090908,4.045454545454546,4.0885510505000004,80.68689911454545
2021-04-03 08:30:00,49.050012053636365,1257.1344751818183,3.909090909090909,3.932242736,80.4901548009091
2021-04-03 09:30:00,49.14789380409091,1239.9516904545453,3.772727272727273,3.7759344215000006,80.29341048727274
2021-04-03 10:30:00,49.24577555454545,1222.7689057272728,3.6363636363636367,3.619626107,80.09666617363636
2021-04-03 11:30:00,49.343657305,1205.586121,3.5,3.4633177925000003,79.89992186
2021-04-03 12:30:00,49.44153905545455,1188.4033362727273,3.3636363636363638,3.3070094780000003,79.70317754636365
2021-04-03 13:30:00,49.53942080590909,1171.2205515454546,3.2272727272727275,3.1507011635000004,79.50643323272728
2021-04-03 14:30:00,49.637302556363636,1154.0377668181818,3.090909090909091,2.994392849,79.30968891909092
2021-04-03 15:30:00,49.735184306818184,1136.854982090909,2.9545454545454546,2.8380845345,79.11294460545456
2021-04-03 16:30:00,49.83306605727273,1119.6721973636363,2.8181818181818183,2.68177622,78.91620029181819
2021-04-03 17:30:00,49.93094780772727,1102.4894126363636,2.681818181818182,2.5254679055,78.71945597818183
2021-04-03 18:30:00,50.02882955818182,1085.3066279090908,2.545454545454546,2.3691595910000003,78.52271166454545
2021-04-03 19:30:00,50.12671130863637,1068.123843181818,2.409090909090909,2.2128512765,78.3259673509091
2021-04-03 20:30:00,50.224593059090914,1050.9410584545453,2.272727272727273,2.056542962,78.12922303727274
2021-04-03 21:30:00,50.322474809545454,1033.7582737272726,2.1363636363636367,1.9002346475,77.93247872363636
2021-04-03 22:30:00,50.42035656,1016.575489,2.0,1.743926333,77.73573441
2021-04-03 23:30:00,48.089813125000006,1112.4268035,5.0,6.9030698865,77.969022545
2021-04-04 00:30:00,45.75926969,1208.278118,8.0,12.06221344,78.20231068
2021-04-04 01:30:00,45.766864941939396,1212.700783290909,8.0,11.998018395460607,78.1712368939394
2021-04-04 02:30:00,45.77446019387879,1217.1234485818181,8.0,11.933823350921212,78.14016310787879
2021-04-04 03:30:00,45.78205544581819,1221.5461138727271,8.0,11.869628306381818,78.10908932181817
2021-04-04 04:30:00,45.78965069775758,1225.9687791636363,8.0,11.805433261842424,78.07801553575757
2021-04-04 05:30:00,45.79724594969697,1230.3914444545453,8.0,11.741238217303032,78.04694174969697
2021-04-04 06:30:00,45.804841201636364,1234.8141097454545,8.0,11.677043172763637,78.01586796363637
2021-04-04 07:30:00,45.81243645357576,1239.2367750363635,8.0,11.612848128224243,77.98479417757575
2021-04-04 08:30:00,45.820031705515156,1243.6594403272727,8.0,11.548653083684849,77.95372039151515
2021-04-04 09:30:00,45.82762695745455,1248.0821056181817,8.0,11.484458039145455,77.92264660545455
2021-04-04 10:30:00,45.83522220939394,1252.504770909091,8.0,11.42026299460606,77.89157281939394
2021-04-04 11:30:00,45.84281746133334,1256.9274361999999,8.0,11.356067950066667,77.86049903333333
2021-04-04 12:30:00,45.85041271327273,1261.350101490909,8.0,11.291872905527274,77.82942524727272
2021-04-04 13:30:00,45.858007965212124,1265.772766781818,8.0,11.22767786098788,77.79835146121212
2021-04-04 14:30:00,45.865603217151516,1270.1954320727273,8.0,11.163482816448486,77.76727767515152
2021-04-04 15:30:00,45.873198469090916,1274.6180973636363,8.0,11.099287771909092,77.7362038890909
2021-04-04 16:30:00,45.88079372103031,1279.0407626545455,8.0,11.035092727369697,77.7051301030303
2021-04-04 17:30:00,45.8883889729697,1283.4634279454544,8.0,10.970897682830303,77.6740563169697
2021-04-04 18:30:00,45.89598422490909,1287.8860932363636,8.0,10.90670263829091,77.6429825309091
2021-04-04 19:30:00,45.903579476848485,1292.3087585272726,8.0,10.842507593751515,77.61190874484848
2021-04-04 20:30:00,45.911174728787884,1296.7314238181818,8.0,10.77831254921212,77.58083495878788
2021-04-04 21:30:00,45.91876998072728,1301.1540891090908,8.0,10.714117504672728,77.54976117272727
2021-04-04 22:30:00,45.92636523266667,1305.5767544,8.0,10.649922460133334,77.51868738666667
2021-04-04 23:30:00,45.93396048460606,1309.999419690909,8.0,10.58572741559394,77.48761360060605
2021-04-05 00:30:00,45.94155573654546,1314.4220849818182,8.0,10.521532371054546,77.45653981454545
2021-04-05 01:30:00,45.94915098848485,1318.8447502727272,8.0,10.457337326515152,77.42546602848485
2021-04-05 02:30:00,45.956746240424245,1323.2674155636364,8.0,10.393142281975758,77.39439224242425
2021-04-05 03:30:00,45.96434149236364,1327.6900808545454,8.0,10.328947237436363,77.36331845636363
2021-04-05 04:30:00,45.97193674430304,1332.1127461454546,8.0,10.264752192896971,77.33224467030303
2021-04-05 05:30:00,45.97953199624243,1336.5354114363636,8.0,10.200557148357577,77.30117088424242
2021-04-05 06:30:00,45.98712724818182,1340.9580767272728,8.0,10.136362103818183,77.27009709818182
2021-04-05 07:30:00,45.99472250012121,1345.3807420181818,8.0,10.072167059278788,77.2390233121212
2021-04-05 08:30:00,46.00231775206061,1349.8034073090907,8.0,10.007972014739394,77.2079495260606
2021-04-05 09:30:00,46.009913004000005,1354.2260726,8.0,9.9437769702,77.17687574
2021-04-05 10:30:00,46.0175082559394,1358.6487378909092,8.0,9.879581925660606,77.1458019539394
2021-04-05 11:30:00,46.02510350787879,1363.0714031818181,8.0,9.815386881121213,77.11472816787878
2021-04-05 12:30:00,46.03269875981819,1367.4940684727271,8.0,9.751191836581818,77.08365438181818
2021-04-05 13:30:00,46.04029401175758,1371.9167337636363,8.0,9.686996792042425,77.05258059575758
2021-04-05 14:30:00,46.04788926369697,1376.3393990545453,8.0,9.622801747503031,77.02150680969697
2021-04-05 15:30:00,46.055484515636365,1380.7620643454545,8.0,9.558606702963637,76.99043302363636
2021-04-05 16:30:00,46.06307976757576,1385.1847296363635,8.0,9.494411658424243,76.95935923757575
2021-04-05 17:30:00,46.07067501951516,1389.6073949272727,8.0,9.430216613884848,76.92828545151515
2021-04-05 18:30:00,46.07827027145455,1394.0300602181817,8.0,9.366021569345454,76.89721166545455
2021-04-05 19:30:00,46.08586552339394,1398.452725509091,8.0,9.30182652480606,76.86613787939393
2021-04-05 20:30:00,46.093460775333334,1402.8753907999999,8.0,9.237631480266668,76.83506409333333
2021-04-05 21:30:00,46.10105602727273,1407.298056090909,8.0,9.173436435727272,76.80399030727273
2021-04-05 22:30:00,46.108651279212125,1411.720721381818,8.0,9.10924139118788,76.77291652121212
2021-04-05 23:30:00,46.11624653115152,1416.1433866727273,8.0,9.045046346648485,76.74184273515151
2021-04-06 00:30:00,46.12384178309091,1420.5660519636363,8.0,8.980851302109091,76.7107689490909
2021-04-06 01:30:00,46.13143703503031,1424.9887172545455,8.0,8.916656257569697,76.6796951630303
2021-04-06 02:30:00,46.1390322869697,1429.4113825454544,8.0,8.852461213030303,76.6486213769697
2021-04-06 03:30:00,46.146627538909094,1433.8340478363637,8.0,8.78826616849091,76.61754759090908
2021-04-06 04:30:00,46.154222790848486,1438.2567131272726,8.0,8.724071123951514,76.58647380484848
2021-04-06 05:30:00,46.161818042787885,1442.6793784181818,8.0,8.659876079412122,76.55540001878788
2021-04-06 06:30:00,46.16941329472728,1447.1020437090908,8.0,8.595681034872728,76.52432623272728
2021-04-06 07:30:00,46.17700854666667,1451.524709,8.0,8.531485990333334,76.49325244666666
2021-04-06 08:30:00,46.18460379860606,1455.947374290909,8.0,8.46729094579394,76.46217866060606
2021-04-06 09:30:00,46.192199050545454,1460.3700395818182,8.0,8.403095901254545,76.43110487454545
2021-04-06 10:30:00,46.199794302484854,1464.7927048727272,8.0,8.338900856715151,76.40003108848485
2021-04-06 11:30:00,46.207389554424246,1469.2153701636362,8.0,8.274705812175757,76.36895730242423
2021-04-06 12:30:00,46.21498480636364,1473.6380354545454,8.0,8.210510767636364,76.33788351636363
2021-04-06 13:30:00,46.22258005830303,1478.0607007454546,8.0,8.146315723096968,76.30680973030303
2021-04-06 14:30:00,46.23017531024243,1482.4833660363636,8.0,8.082120678557576,76.27573594424243
2021-04-06 15:30:00,46.23777056218182,1486.9060313272726,8.0,8.017925634018182,76.24466215818181
2021-04-06 16:30:00,46.245365814121214,1491.3286966181818,8.0,7.953730589478788,76.21358837212121
2021-04-06 17:30:00,46.25296106606061,1495.751361909091,8.0,7.889535544939394,76.1825145860606
2021-04-06 18:30:00,46.260556318000006,1500.1740272,8.0,7.825340500399999,76.1514408
2021-04-06 19:30:00,46.2681515699394,1504.596692490909,8.0,7.761145455860606,76.12036701393939
2021-04-06 20:30:00,46.27574682187879,1509.0193577818181,8.0,7.696950411321212,76.08929322787878
2021-04-06 21:30:00,46.28334207381818,1513.4420230727274,8.0,7.632755366781818,76.05821944181818
2021-04-06 22:30:00,46.29093732575758,1517.8646883636363,8.0,7.5685603222424245,76.02714565575758
2021-04-06 23:30:00,46.298532577696974,1522.2873536545453,8.0,7.50436527770303,75.99607186969696
2021-04-07 00:30:00,46.30612782963637,1526.7100189454545,8.0,7.440170233163636,75.96499808363636
2021-04-07 01:30:00,46.31372308157576,1531.1326842363635,8.0,7.375975188624242,75.93392429757576
2021-04-07 02:30:00,46.32131833351515,1535.5553495272727,8.0,7.311780144084848,75.90285051151515
2021-04-07 03:30:00,46.32891358545455,1539.9780148181817,8.0,7.2475850995454545,75.87177672545454
2021-04-07 04:30:00,46.33650883739394,1544.400680109091,8.0,7.18339005500606,75.84070293939394
2021-04-07 05:30:00,46.344104089333335,1548.8233453999999,8.0,7.119195010466666,75.80962915333333
